calls_id,queue_id,service_id,counter_id,user_id,token_letter,token_number,called_date,started_date,ended_date,started_time,ended_time,served_time,waiting_time,turn_around_time,created_date,updated_date,created_time,updated_time,call_status_id,turn_around_time_in_sec,served_time_in_sec,waiting_time_in_sec
2987,2601,2,10,11,NR,67,2024-02-12,2024-02-12,2024-02-12,15:17:19,15:21:12,,00:25:28,,2024-02-12,2024-02-12,15:19:57,15:21:12,2.0,,,1528
2988,2595,1,9,4,W,98,2024-02-12,2024-02-12,2024-02-12,15:19:58,15:24:11,00:04:13,00:44:19,00:48:32,2024-02-12,2024-02-12,15:19:58,15:24:11,1.0,2912.0,253.0,2659
2989,2603,2,2,14,NR,68,2024-02-12,2024-02-12,2024-02-12,15:21:59,15:22:22,,00:16:48,,2024-02-12,2024-02-12,15:21:59,15:22:22,2.0,,,1008
2990,2606,2,3,10,NR,69,2024-02-12,2024-02-12,2024-02-12,15:22:40,15:22:57,,00:11:18,,2024-02-12,2024-02-12,15:22:40,15:22:57,2.0,,,678
2991,2597,1,3,10,W,99,2024-02-12,2024-02-12,2024-02-12,15:23:05,15:47:35,00:24:30,00:46:34,01:11:04,2024-02-12,2024-02-12,15:23:05,15:47:35,1.0,4264.0,1470.0,2794
2993,2598,1,9,4,W,100,2024-02-12,2024-02-12,2024-02-12,15:24:16,15:28:35,00:04:19,00:46:50,00:51:09,2024-02-12,2024-02-12,15:24:16,15:28:35,1.0,3069.0,259.0,2810
2994,2608,2,6,9,NR,70,2024-02-12,2024-02-12,2024-02-12,15:24:15,15:24:52,,00:10:28,,2024-02-12,2024-02-12,15:24:39,15:24:52,2.0,,,628
2995,2614,2,10,11,NR,71,2024-02-12,2024-02-12,2024-02-12,15:25:10,15:37:19,00:12:09,00:02:13,00:14:22,2024-02-12,2024-02-12,15:25:10,15:37:19,1.0,862.0,729.0,133
2996,2599,1,6,9,W,101,2024-02-12,2024-02-12,2024-02-12,15:26:53,15:27:18,,00:45:56,,2024-02-12,2024-02-12,15:26:53,15:27:18,2.0,,,2756
2997,2600,1,6,9,W,102,2024-02-12,2024-02-12,2024-02-12,15:27:20,15:34:29,00:07:09,00:39:29,00:46:38,2024-02-12,2024-02-12,15:27:20,15:34:29,1.0,2798.0,429.0,2369
2999,2602,1,9,4,W,103,2024-02-12,2024-02-12,2024-02-12,15:29:03,15:33:08,00:04:05,00:26:32,00:30:37,2024-02-12,2024-02-12,15:33:06,15:33:08,1.0,1837.0,245.0,1592
3000,2604,1,9,4,W,104,2024-02-12,2024-02-12,2024-02-12,15:33:32,15:36:55,00:03:23,00:27:36,00:30:59,2024-02-12,2024-02-12,15:33:32,15:36:55,1.0,1859.0,203.0,1656
3002,2605,1,6,9,W,105,2024-02-12,2024-02-12,2024-02-12,15:35:17,15:35:36,,00:29:06,,2024-02-12,2024-02-12,15:35:27,15:35:36,2.0,,,1746
3004,2607,1,6,9,W,106,2024-02-12,2024-02-12,2024-02-12,15:36:25,15:36:52,,00:24:46,,2024-02-12,2024-02-12,15:36:42,15:36:52,2.0,,,1486
3005,2609,1,6,9,W,107,2024-02-12,2024-02-12,2024-02-12,15:37:28,15:42:45,00:05:17,00:23:11,00:28:28,2024-02-12,2024-02-12,15:37:28,15:42:45,1.0,1708.0,317.0,1391
3006,2610,1,9,4,W,108,2024-02-12,2024-02-12,2024-02-12,15:37:50,15:41:17,00:03:27,00:22:57,00:26:24,2024-02-12,2024-02-12,15:37:50,15:41:17,1.0,1584.0,207.0,1377
3008,2611,1,10,11,W,109,2024-02-12,2024-02-12,2024-02-12,15:38:29,15:39:27,00:00:58,00:22:07,00:23:05,2024-02-12,2024-02-12,15:38:29,15:39:27,1.0,1385.0,58.0,1327
3010,2612,1,10,11,W,110,2024-02-12,2024-02-12,2024-02-12,15:40:53,15:42:21,00:01:28,00:20:36,00:22:04,2024-02-12,2024-02-12,15:41:22,15:42:21,1.0,1324.0,88.0,1236
3012,2616,2,6,9,NR,73,2024-02-12,2024-02-12,2024-02-12,15:45:15,16:03:28,00:18:13,00:07:46,00:25:59,2024-02-12,2024-02-12,15:45:48,16:03:28,1.0,1559.0,1093.0,466
3013,2615,2,4,12,NR,72,2024-02-12,2024-02-12,2024-02-12,15:38:25,16:08:58,00:30:33,00:03:17,00:33:50,2024-02-12,2024-02-12,15:57:15,16:08:58,1.0,2030.0,1833.0,197
3015,2620,2,6,9,NR,75,2024-02-12,2024-02-12,2024-02-12,16:03:44,16:06:45,,00:17:39,,2024-02-12,2024-02-12,16:03:44,16:06:45,2.0,,,1059
3016,2617,2,2,14,NR,74,2024-02-12,2024-02-12,2024-02-12,15:59:42,16:20:01,00:20:19,00:19:23,00:39:42,2024-02-12,2024-02-12,16:05:16,16:20:01,1.0,2382.0,1219.0,1163
3018,2613,1,6,9,W,111,2024-02-12,2024-02-12,2024-02-12,16:07:00,16:15:45,00:08:45,00:44:15,00:53:00,2024-02-12,2024-02-12,16:07:31,16:15:45,1.0,3180.0,525.0,2655
3019,2621,2,4,12,NR,76,2024-02-12,2024-02-12,2024-02-12,16:10:46,16:20:31,00:09:45,00:12:01,00:21:46,2024-02-12,2024-02-12,16:10:46,16:20:31,1.0,1306.0,585.0,721
3020,2622,2,10,11,NR,77,2024-02-12,2024-02-12,2024-02-12,16:11:18,16:22:14,00:10:56,00:09:13,00:20:09,2024-02-12,2024-02-12,16:11:18,16:22:14,1.0,1209.0,656.0,553
3022,2618,1,9,4,W,112,2024-02-12,2024-02-12,2024-02-12,16:15:36,16:19:08,00:03:32,00:31:46,00:35:18,2024-02-12,2024-02-12,16:15:59,16:19:08,1.0,2118.0,212.0,1906
3025,2619,1,9,4,W,113,2024-02-12,2024-02-12,2024-02-12,16:20:05,16:24:19,00:04:14,00:35:44,00:39:58,2024-02-12,2024-02-12,16:20:46,16:24:19,1.0,2398.0,254.0,2144
3027,2624,1,6,9,W,114,2024-02-12,2024-02-12,2024-02-12,16:21:36,16:42:57,00:21:21,00:06:52,00:28:13,2024-02-12,2024-02-12,16:21:52,16:42:57,1.0,1693.0,1281.0,412
3028,2623,2,2,14,NR,78,2024-02-12,2024-02-12,2024-02-12,16:29:14,16:46:33,00:17:19,00:17:21,00:34:40,2024-02-12,2024-02-12,16:29:14,16:46:33,1.0,2080.0,1039.0,1041
3029,2625,1,9,4,W,115,2024-02-12,2024-02-12,2024-02-12,16:41:24,16:46:00,00:04:36,00:21:26,00:26:02,2024-02-12,2024-02-12,16:41:24,16:46:00,1.0,1562.0,276.0,1286
3031,2626,1,9,4,W,116,2024-02-12,2024-02-12,2024-02-12,16:47:19,16:53:33,00:06:14,00:18:56,00:25:10,2024-02-12,2024-02-12,16:47:36,16:53:33,1.0,1510.0,374.0,1136
3032,2627,1,9,4,W,117,2024-02-12,2024-02-12,2024-02-12,16:53:37,16:56:02,00:02:25,00:11:29,00:13:54,2024-02-12,2024-02-12,16:53:37,16:56:02,1.0,834.0,145.0,689
3033,2630,2,4,12,NR,79,2024-02-12,2024-02-12,2024-02-12,16:55:59,17:11:55,00:15:56,00:05:58,00:21:54,2024-02-12,2024-02-12,16:55:59,17:11:55,1.0,1314.0,956.0,358
3034,2628,1,9,4,W,118,2024-02-12,2024-02-12,2024-02-12,16:56:06,16:58:07,,00:11:19,,2024-02-12,2024-02-12,16:56:06,16:58:07,2.0,,,679
3036,2629,1,9,4,W,119,2024-02-12,2024-02-12,2024-02-12,16:58:08,17:00:32,00:02:24,00:09:50,00:12:14,2024-02-12,2024-02-12,17:00:30,17:00:32,1.0,734.0,144.0,590
3037,2632,1,2,13,W,1,2024-02-13,2024-02-13,2024-02-13,09:47:09,09:59:18,00:12:09,00:09:51,00:22:00,2024-02-13,2024-02-13,09:47:09,09:59:18,1.0,1320.0,729.0,591
3038,2633,1,1,5,W,2,2024-02-13,2024-02-13,2024-02-13,09:58:54,10:02:18,00:03:24,00:21:23,00:24:47,2024-02-13,2024-02-13,09:58:54,10:02:18,1.0,1487.0,204.0,1283
3039,2631,2,10,11,NR,1,2024-02-13,2024-02-13,2024-02-13,09:59:07,10:13:32,00:14:25,00:28:52,00:43:17,2024-02-13,2024-02-13,09:59:07,10:13:32,1.0,2597.0,865.0,1732
3040,2634,1,1,5,W,3,2024-02-13,2024-02-13,2024-02-13,10:02:20,10:12:10,00:09:50,00:24:12,00:34:02,2024-02-13,2024-02-13,10:02:20,10:12:10,1.0,2042.0,590.0,1452
3041,2635,2,10,11,NR,2,2024-02-13,2024-02-13,2024-02-13,10:15:24,10:29:55,00:14:31,00:34:06,00:48:37,2024-02-13,2024-02-13,10:15:24,10:29:55,1.0,2917.0,871.0,2046
3042,2636,1,1,5,W,4,2024-02-13,2024-02-13,2024-02-13,10:23:46,10:30:05,00:06:19,00:39:20,00:45:39,2024-02-13,2024-02-13,10:23:46,10:30:05,1.0,2739.0,379.0,2360
3043,2637,2,6,14,NR,3,2024-02-13,2024-02-13,2024-02-13,10:28:03,10:44:59,00:16:56,00:39:00,00:55:56,2024-02-13,2024-02-13,10:28:03,10:44:59,1.0,3356.0,1016.0,2340
3044,2638,1,1,5,W,5,2024-02-13,2024-02-13,2024-02-13,10:30:06,10:32:43,00:02:37,00:38:20,00:40:57,2024-02-13,2024-02-13,10:30:06,10:32:43,1.0,2457.0,157.0,2300
3045,2641,2,10,11,NR,4,2024-02-13,2024-02-13,2024-02-13,10:30:16,10:44:17,00:14:01,00:24:52,00:38:53,2024-02-13,2024-02-13,10:30:16,10:44:17,1.0,2333.0,841.0,1492
3046,2639,1,5,6,W,6,2024-02-13,2024-02-13,2024-02-13,10:30:59,10:33:22,00:02:23,00:28:58,00:31:21,2024-02-13,2024-02-13,10:30:59,10:33:22,1.0,1881.0,143.0,1738
3047,2640,1,1,5,W,7,2024-02-13,2024-02-13,2024-02-13,10:32:45,10:33:18,,00:29:54,,2024-02-13,2024-02-13,10:32:45,10:33:18,2.0,,,1794
3048,2644,1,1,5,W,8,2024-02-13,2024-02-13,2024-02-13,10:33:20,10:42:39,00:09:19,00:18:32,00:27:51,2024-02-13,2024-02-13,10:33:20,10:42:39,1.0,1671.0,559.0,1112
3049,2648,1,5,6,W,9,2024-02-13,2024-02-13,2024-02-13,10:33:27,10:38:21,00:04:54,00:03:17,00:08:11,2024-02-13,2024-02-13,10:33:27,10:38:21,1.0,491.0,294.0,197
3051,2642,2,2,13,NR,5,2024-02-13,2024-02-13,2024-02-13,10:36:38,10:56:03,00:19:25,00:27:12,00:46:37,2024-02-13,2024-02-13,10:37:28,10:56:03,1.0,2797.0,1165.0,1632
3052,2649,1,1,5,W,10,2024-02-13,2024-02-13,2024-02-13,10:42:52,10:47:56,00:05:04,00:12:26,00:17:30,2024-02-13,2024-02-13,10:42:52,10:47:56,1.0,1050.0,304.0,746
3053,2643,2,6,14,NR,6,2024-02-13,2024-02-13,2024-02-13,10:47:09,10:59:47,00:12:38,00:33:16,00:45:54,2024-02-13,2024-02-13,10:47:09,10:59:47,1.0,2754.0,758.0,1996
3054,2655,1,1,5,W,11,2024-02-13,2024-02-13,2024-02-13,10:47:57,10:56:11,00:08:14,00:12:39,00:20:53,2024-02-13,2024-02-13,10:47:57,10:56:11,1.0,1253.0,494.0,759
3055,2645,2,10,11,NR,7,2024-02-13,2024-02-13,2024-02-13,10:48:15,10:58:10,00:09:55,00:30:26,00:40:21,2024-02-13,2024-02-13,10:48:15,10:58:10,1.0,2421.0,595.0,1826
3056,2656,1,1,5,W,12,2024-02-13,2024-02-13,2024-02-13,10:56:13,11:00:50,00:04:37,00:10:44,00:15:21,2024-02-13,2024-02-13,10:56:13,11:00:50,1.0,921.0,277.0,644
3057,2646,2,6,14,NR,8,2024-02-13,2024-02-13,2024-02-13,11:00:41,11:19:02,00:18:21,00:40:44,00:59:05,2024-02-13,2024-02-13,11:00:41,11:19:02,1.0,3545.0,1101.0,2444
3058,2657,1,1,5,W,13,2024-02-13,2024-02-13,2024-02-13,11:00:52,11:01:19,00:00:27,00:14:20,00:14:47,2024-02-13,2024-02-13,11:00:52,11:01:19,1.0,887.0,27.0,860
3059,2647,2,7,11,NR,9,2024-02-13,2024-02-13,2024-02-13,11:03:06,11:14:10,00:11:04,00:41:06,00:52:10,2024-02-13,2024-02-13,11:03:06,11:14:10,1.0,3130.0,664.0,2466
3060,2650,2,3,10,NR,10,2024-02-13,2024-02-13,2024-02-13,11:06:19,11:22:49,00:16:30,00:35:41,00:52:11,2024-02-13,2024-02-13,11:06:19,11:22:49,1.0,3131.0,990.0,2141
3061,2658,1,1,5,W,14,2024-02-13,2024-02-13,2024-02-13,11:06:42,11:13:07,00:06:25,00:15:41,00:22:06,2024-02-13,2024-02-13,11:06:42,11:13:07,1.0,1326.0,385.0,941
3062,2659,1,1,5,W,15,2024-02-13,2024-02-13,2024-02-13,11:13:34,11:17:23,00:03:49,00:19:33,00:23:22,2024-02-13,2024-02-13,11:13:34,11:17:23,1.0,1402.0,229.0,1173
3064,2651,2,7,11,NR,11,2024-02-13,2024-02-13,2024-02-13,11:15:31,11:16:26,,00:44:27,,2024-02-13,2024-02-13,11:16:19,11:16:26,2.0,,,2667
3065,2652,2,7,11,NR,12,2024-02-13,2024-02-13,2024-02-13,11:16:27,11:29:00,00:12:33,00:44:50,00:57:23,2024-02-13,2024-02-13,11:16:27,11:29:00,1.0,3443.0,753.0,2690
3066,2660,1,1,5,W,16,2024-02-13,2024-02-13,2024-02-13,11:17:24,11:30:14,00:12:50,00:19:35,00:32:25,2024-02-13,2024-02-13,11:17:24,11:30:14,1.0,1945.0,770.0,1175
3067,2653,2,3,10,NR,13,2024-02-13,2024-02-13,2024-02-13,11:24:16,11:25:20,,00:52:16,,2024-02-13,2024-02-13,11:24:16,11:25:20,2.0,,,3136
3068,2654,2,3,10,NR,14,2024-02-13,2024-02-13,2024-02-13,11:25:34,11:39:47,00:14:13,00:53:11,01:07:24,2024-02-13,2024-02-13,11:25:34,11:39:47,1.0,4044.0,853.0,3191
3069,2661,2,6,14,NR,15,2024-02-13,2024-02-13,2024-02-13,11:27:48,11:42:51,00:15:03,00:28:27,00:43:30,2024-02-13,2024-02-13,11:27:48,11:42:51,1.0,2610.0,903.0,1707
3070,2665,1,1,5,W,17,2024-02-13,2024-02-13,2024-02-13,11:30:16,11:37:22,00:07:06,00:18:37,00:25:43,2024-02-13,2024-02-13,11:30:16,11:37:22,1.0,1543.0,426.0,1117
3071,2662,2,7,11,NR,16,2024-02-13,2024-02-13,2024-02-13,11:34:59,11:47:13,00:12:14,00:32:23,00:44:37,2024-02-13,2024-02-13,11:34:59,11:47:13,1.0,2677.0,734.0,1943
3072,2673,1,3,10,W,18,2024-02-13,2024-02-13,2024-02-13,11:39:54,11:45:14,00:05:20,00:09:33,00:14:53,2024-02-13,2024-02-13,11:39:54,11:45:14,1.0,893.0,320.0,573
3073,2663,2,6,14,NR,17,2024-02-13,2024-02-13,2024-02-13,11:43:18,11:43:54,,00:38:53,,2024-02-13,2024-02-13,11:43:18,11:43:54,2.0,,,2333
3074,2666,2,6,14,NR,18,2024-02-13,2024-02-13,2024-02-13,11:44:39,11:45:22,,00:32:23,,2024-02-13,2024-02-13,11:44:39,11:45:22,2.0,,,1943
3075,2667,2,6,14,NR,19,2024-02-13,2024-02-13,2024-02-13,11:45:24,11:59:07,00:13:43,00:26:21,00:40:04,2024-02-13,2024-02-13,11:45:24,11:59:07,1.0,2404.0,823.0,1581
3078,2668,2,7,11,NR,20,2024-02-13,2024-02-13,2024-02-13,11:49:43,11:51:29,,00:29:51,,2024-02-13,2024-02-13,11:51:17,11:51:29,2.0,,,1791
3079,2669,2,7,11,NR,21,2024-02-13,2024-02-13,2024-02-13,11:51:31,12:02:13,00:10:42,00:30:41,00:41:23,2024-02-13,2024-02-13,11:51:31,12:02:13,1.0,2483.0,642.0,1841
3080,2664,3,3,10,T,1,2024-02-13,2024-02-13,2024-02-13,11:57:04,12:08:13,00:11:09,00:49:31,01:00:40,2024-02-13,2024-02-13,11:57:04,12:08:13,1.0,3640.0,669.0,2971
3081,2670,2,7,11,NR,22,2024-02-13,2024-02-13,2024-02-13,12:03:24,12:16:28,00:13:04,00:42:27,00:55:31,2024-02-13,2024-02-13,12:03:24,12:16:28,1.0,3331.0,784.0,2547
3082,2671,2,6,14,NR,23,2024-02-13,2024-02-13,2024-02-13,12:06:54,12:23:15,00:16:21,00:37:47,00:54:08,2024-02-13,2024-02-13,12:06:54,12:23:15,1.0,3248.0,981.0,2267
3083,2676,1,1,5,W,19,2024-02-13,2024-02-13,2024-02-13,12:20:45,12:25:18,00:04:33,00:49:02,00:53:35,2024-02-13,2024-02-13,12:20:45,12:25:18,1.0,3215.0,273.0,2942
3084,2672,2,8,7,NR,24,2024-02-13,2024-02-13,2024-02-13,12:21:37,12:35:38,00:14:01,00:52:11,01:06:12,2024-02-13,2024-02-13,12:21:37,12:35:38,1.0,3972.0,841.0,3131
3086,2677,1,1,5,W,20,2024-02-13,2024-02-13,2024-02-13,12:25:20,12:25:57,,00:53:08,,2024-02-13,2024-02-13,12:25:41,12:25:57,2.0,,,3188
3087,2678,1,1,5,W,21,2024-02-13,2024-02-13,2024-02-13,12:25:58,12:32:59,00:07:01,00:53:18,01:00:19,2024-02-13,2024-02-13,12:25:58,12:32:59,1.0,3619.0,421.0,3198
3088,2682,1,1,5,W,22,2024-02-13,2024-02-13,2024-02-13,12:33:01,12:43:42,00:10:41,00:14:22,00:25:03,2024-02-13,2024-02-13,12:33:01,12:43:42,1.0,1503.0,641.0,862
3089,2674,2,8,7,NR,25,2024-02-13,2024-02-13,2024-02-13,12:38:16,12:50:21,00:12:05,01:07:18,01:19:23,2024-02-13,2024-02-13,12:38:16,12:50:21,1.0,4763.0,725.0,4038
3090,2686,1,1,5,W,23,2024-02-13,2024-02-13,2024-02-13,12:43:44,12:55:31,00:11:47,00:22:59,00:34:46,2024-02-13,2024-02-13,12:43:44,12:55:31,1.0,2086.0,707.0,1379
3091,2675,2,6,14,NR,26,2024-02-13,2024-02-13,2024-02-13,12:52:12,13:07:05,00:14:53,01:20:48,01:35:41,2024-02-13,2024-02-13,12:52:12,13:07:05,1.0,5741.0,893.0,4848
3092,2680,2,8,7,NR,27,2024-02-13,2024-02-13,2024-02-13,12:52:13,13:11:02,00:18:49,01:15:13,01:34:02,2024-02-13,2024-02-13,12:52:13,13:11:02,1.0,5642.0,1129.0,4513
3093,2688,1,2,13,W,24,2024-02-13,2024-02-13,2024-02-13,12:53:00,13:02:07,00:09:07,00:31:32,00:40:39,2024-02-13,2024-02-13,12:53:00,13:02:07,1.0,2439.0,547.0,1892
3094,2681,2,7,11,NR,28,2024-02-13,2024-02-13,2024-02-13,12:53:44,13:08:02,00:14:18,00:35:46,00:50:04,2024-02-13,2024-02-13,12:53:44,13:08:02,1.0,3004.0,858.0,2146
3095,2689,1,2,13,W,25,2024-02-13,2024-02-13,2024-02-13,13:02:09,13:12:11,00:10:02,00:40:28,00:50:30,2024-02-13,2024-02-13,13:02:09,13:12:11,1.0,3030.0,602.0,2428
3096,2683,2,6,14,NR,29,2024-02-13,2024-02-13,2024-02-13,13:07:36,13:22:13,00:14:37,00:48:43,01:03:20,2024-02-13,2024-02-13,13:07:36,13:22:13,1.0,3800.0,877.0,2923
3099,2679,3,7,11,T,2,2024-02-13,2024-02-13,2024-02-13,13:09:43,13:11:00,,01:35:44,,2024-02-13,2024-02-13,13:10:49,13:11:00,2.0,,,5744
3100,2697,3,7,11,T,3,2024-02-13,2024-02-13,2024-02-13,13:11:02,13:32:07,00:21:05,00:43:30,01:04:35,2024-02-13,2024-02-13,13:11:02,13:32:07,1.0,3875.0,1265.0,2610
3101,2691,1,1,5,W,26,2024-02-13,2024-02-13,2024-02-13,13:14:33,13:21:37,00:07:04,00:52:30,00:59:34,2024-02-13,2024-02-13,13:14:33,13:21:37,1.0,3574.0,424.0,3150
3103,2685,2,2,13,NR,31,2024-02-13,2024-02-13,2024-02-13,13:21:35,13:37:22,00:15:47,01:01:00,01:16:47,2024-02-13,2024-02-13,13:21:35,13:37:22,1.0,4607.0,947.0,3660
3105,2692,1,1,5,W,27,2024-02-13,2024-02-13,2024-02-13,13:21:38,13:22:21,00:00:43,00:58:46,00:59:29,2024-02-13,2024-02-13,13:22:00,13:22:21,1.0,3569.0,43.0,3526
3106,2687,2,8,7,NR,32,2024-02-13,2024-02-13,2024-02-13,13:22:18,13:27:21,00:05:03,01:01:15,01:06:18,2024-02-13,2024-02-13,13:22:18,13:27:21,1.0,3978.0,303.0,3675
3107,2693,1,1,5,W,28,2024-02-13,2024-02-13,2024-02-13,13:22:22,13:41:32,00:19:10,00:59:06,01:18:16,2024-02-13,2024-02-13,13:22:22,13:41:32,1.0,4696.0,1150.0,3546
3108,2690,2,6,14,NR,33,2024-02-13,2024-02-13,2024-02-13,13:24:36,13:37:46,00:13:10,01:02:44,01:15:54,2024-02-13,2024-02-13,13:24:36,13:37:46,1.0,4554.0,790.0,3764
3112,2698,2,8,7,NR,35,2024-02-13,2024-02-13,2024-02-13,13:28:20,13:52:04,00:23:44,01:00:19,01:24:03,2024-02-13,2024-02-13,13:28:20,13:52:04,1.0,5043.0,1424.0,3619
3113,2699,2,6,14,NR,36,2024-02-13,2024-02-13,2024-02-13,13:37:57,13:52:33,00:14:36,01:08:04,01:22:40,2024-02-13,2024-02-13,13:37:57,13:52:33,1.0,4960.0,876.0,4084
3116,2700,2,2,13,NR,37,2024-02-13,2024-02-13,2024-02-13,13:38:36,13:55:22,00:16:46,01:07:41,01:24:27,2024-02-13,2024-02-13,13:39:43,13:55:22,1.0,5067.0,1006.0,4061
3117,2695,1,1,5,W,29,2024-02-13,2024-02-13,2024-02-13,13:41:36,13:49:54,00:08:18,01:14:41,01:22:59,2024-02-13,2024-02-13,13:41:36,13:49:54,1.0,4979.0,498.0,4481
3118,2702,2,3,10,NR,38,2024-02-13,2024-02-13,2024-02-13,13:43:16,13:57:17,00:14:01,01:10:04,01:24:05,2024-02-13,2024-02-13,13:43:16,13:57:17,1.0,5045.0,841.0,4204
3120,2696,1,1,5,W,30,2024-02-13,2024-02-13,2024-02-13,13:49:55,13:51:18,,01:22:51,,2024-02-13,2024-02-13,13:51:03,13:51:18,2.0,,,4971
3121,2701,1,1,5,W,31,2024-02-13,2024-02-13,2024-02-13,13:51:19,13:52:51,00:01:32,01:19:23,01:20:55,2024-02-13,2024-02-13,13:51:19,13:52:51,1.0,4855.0,92.0,4763
3122,2704,1,1,5,W,32,2024-02-13,2024-02-13,2024-02-13,13:53:39,14:00:51,00:07:12,01:18:38,01:25:50,2024-02-13,2024-02-13,13:53:39,14:00:51,1.0,5150.0,432.0,4718
3123,2694,2,8,7,NR,34,2024-02-13,2024-02-13,2024-02-13,13:27:22,13:55:07,00:27:45,01:00:44,01:28:29,2024-02-13,2024-02-13,13:54:53,13:55:07,1.0,5309.0,1665.0,3644
3124,2684,2,8,7,NR,30,2024-02-13,2024-02-13,2024-02-13,13:20:32,13:55:24,00:34:52,01:00:39,01:35:31,2024-02-13,2024-02-13,13:55:10,13:55:24,1.0,5731.0,2092.0,3639
3125,2703,2,2,13,NR,39,2024-02-13,2024-02-13,2024-02-13,13:56:29,14:13:56,00:17:27,01:22:52,01:40:19,2024-02-13,2024-02-13,13:56:29,14:13:56,1.0,6019.0,1047.0,4972
3130,2706,1,3,10,W,33,2024-02-13,2024-02-13,2024-02-13,13:58:35,13:59:52,,01:20:24,,2024-02-13,2024-02-13,13:59:18,13:59:52,2.0,,,4824
3132,2705,2,8,7,NR,40,2024-02-13,2024-02-13,2024-02-13,13:58:31,14:10:45,00:12:14,01:21:10,01:33:24,2024-02-13,2024-02-13,13:59:28,14:10:45,1.0,5604.0,734.0,4870
3134,2707,1,3,10,W,34,2024-02-13,2024-02-13,2024-02-13,13:59:53,14:00:54,,01:18:41,,2024-02-13,2024-02-13,14:00:27,14:00:54,2.0,,,4721
3135,2708,1,1,5,W,35,2024-02-13,2024-02-13,2024-02-13,14:01:14,14:11:48,00:10:34,01:18:58,01:29:32,2024-02-13,2024-02-13,14:01:14,14:11:48,1.0,5372.0,634.0,4738
3136,2729,3,7,11,T,4,2024-02-13,2024-02-13,2024-02-13,14:01:51,14:11:58,00:10:07,00:49:46,00:59:53,2024-02-13,2024-02-13,14:01:51,14:11:58,1.0,3593.0,607.0,2986
3137,2713,2,8,7,NR,41,2024-02-13,2024-02-13,2024-02-13,14:10:49,14:31:58,00:21:09,01:25:49,01:46:58,2024-02-13,2024-02-13,14:10:49,14:31:58,1.0,6418.0,1269.0,5149
3139,2709,1,1,5,W,36,2024-02-13,2024-02-13,2024-02-13,14:11:51,14:12:57,,01:29:26,,2024-02-13,2024-02-13,14:12:43,14:12:57,2.0,,,5366
3141,2711,1,5,6,W,38,2024-02-13,2024-02-13,2024-02-13,14:13:11,14:18:14,00:05:03,01:30:28,01:35:31,2024-02-13,2024-02-13,14:13:11,14:18:14,1.0,5731.0,303.0,5428
3142,2710,1,1,5,W,37,2024-02-13,2024-02-13,2024-02-13,14:12:58,14:13:46,,01:30:24,,2024-02-13,2024-02-13,14:13:33,14:13:46,2.0,,,5424
3145,2715,1,3,10,W,40,2024-02-13,2024-02-13,2024-02-13,14:17:33,14:18:38,,01:29:27,,2024-02-13,2024-02-13,14:18:04,14:18:38,2.0,,,5367
3146,2712,1,1,5,W,39,2024-02-13,2024-02-13,2024-02-13,14:13:48,14:18:23,00:04:35,01:30:45,01:35:20,2024-02-13,2024-02-13,14:18:20,14:18:23,1.0,5720.0,275.0,5445
3147,2717,1,1,5,W,41,2024-02-13,2024-02-13,2024-02-13,14:18:26,14:30:35,00:12:09,01:28:06,01:40:15,2024-02-13,2024-02-13,14:18:26,14:30:35,1.0,6015.0,729.0,5286
3148,2718,1,3,10,W,42,2024-02-13,2024-02-13,2024-02-13,14:18:39,14:50:06,00:31:27,01:26:05,01:57:32,2024-02-13,2024-02-13,14:18:39,14:50:06,1.0,7052.0,1887.0,5165
3149,2714,2,2,13,NR,42,2024-02-13,2024-02-13,2024-02-13,14:23:27,14:41:08,00:17:41,01:37:25,01:55:06,2024-02-13,2024-02-13,14:23:27,14:41:08,1.0,6906.0,1061.0,5845
3150,2733,3,7,11,T,5,2024-02-13,2024-02-13,2024-02-13,14:28:33,14:48:49,00:20:16,01:06:54,01:27:10,2024-02-13,2024-02-13,14:28:33,14:48:49,1.0,5230.0,1216.0,4014
3151,2720,1,1,5,W,43,2024-02-13,2024-02-13,2024-02-13,14:30:38,14:42:00,00:11:22,01:30:30,01:41:52,2024-02-13,2024-02-13,14:30:38,14:42:00,1.0,6112.0,682.0,5430
3153,2716,2,8,7,NR,43,2024-02-13,2024-02-13,2024-02-13,14:42:21,14:59:41,00:17:20,01:52:40,02:10:00,2024-02-13,2024-02-13,14:42:21,14:59:41,1.0,7800.0,1040.0,6760
3154,2728,1,1,5,W,44,2024-02-13,2024-02-13,2024-02-13,14:42:03,14:43:19,,01:31:08,,2024-02-13,2024-02-13,14:42:46,14:43:19,2.0,,,5468
3155,2730,1,1,5,W,45,2024-02-13,2024-02-13,2024-02-13,14:43:20,14:50:43,00:07:23,01:29:14,01:36:37,2024-02-13,2024-02-13,14:43:20,14:50:43,1.0,5797.0,443.0,5354
3156,2719,2,2,13,NR,44,2024-02-13,2024-02-13,2024-02-13,14:47:16,15:01:09,00:13:53,01:47:32,02:01:25,2024-02-13,2024-02-13,14:47:16,15:01:09,1.0,7285.0,833.0,6452
3157,2734,3,7,11,T,6,2024-02-13,2024-02-13,2024-02-13,14:50:13,15:13:51,00:23:38,01:26:47,01:50:25,2024-02-13,2024-02-13,14:50:13,15:13:51,1.0,6625.0,1418.0,5207
